"SamplingEvent","Date","Julian","Year","Month","TideSeries","Site","SetNumber","SetDuration","Net","NetReclass","Agonidae spp.","Ammodytes sp.","Artedius sp.","Blepsias sp.","Clinocottus sp.","Clupea sp.","Enophrys sp.","Gadus sp.","Gasterosteus sp.","Gymnocanthus sp.","Hexagrammidae sp. (non-Ophiodon)","Hypomesus sp.","Lepidopsetta sp.","Leptocottus sp.","Limanda sp.","Liparidae sp.","Lumpenus sp.","Lyopsetta sp.","Mallotus sp.","Myoxocephalus sp.","Oligocottus sp.","Oncorhynchus sp.","Ophiodon sp.","Pholis sp.","Platichthys sp.","Pleuronectes sp.","Salvelinus sp.","Stichaeus sp.","Thaleichthys sp.","Trichodon sp.","TotalN","SppRichness"
"2017-06-24 CC Beaudreau",2017-06-24,175,2017,6,"Jun_2","CC",4,4,"Black","Black",1.25,0,0,0,0,0,0.25,0,0,0,0,0,2.25,8.25,0.25,0,0,0,0,0,0,0.5,0,0.25,12.25,0,7.5,0,0,0,32.75,2.25
"2017-06-24 CC Beaudreau",2017-06-24,175,2017,6,"Jun_2","CC",6,4,"Black","Black",0,0,0,0,0,0,0.5,0,0,0,0,0,0,10.25,0,0,0,0,0,0,0,0,0,0,63.25,0,0,0,0,0,74,0.75
"2017-06-24 CC Beaudreau",2017-06-24,175,2017,6,"Jun_2","CC",5,4,"White","White",0,0,0,0,0,0,0,0,0.25,0,0,0,1,5,0.5,0,0,0,0,0,0,0,0,0.25,11.25,0,1,0,0,0,19.25,1.75
"2017-06-24 CC Beaudreau",2017-06-24,175,2017,6,"Jun_2","CC",1,4,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0.25,2.25,0.75,0,0,0,0,0,0,0,0,0,3,0,0.25,0,0,0,6.5,1.25
"2017-06-24 CC Beaudreau",2017-06-24,175,2017,6,"Jun_2","CC",3,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,0,0,0,0,0,0,0,0,0,0,7.4,0,0.8,0,0,0,19.4,0.6
"2017-06-25 MR Beaudreau",2017-06-25,176,2017,6,"Jun_2","MR",4,6,"Black","Black",0,0,0,0,0,0,0.166666666666667,0,0,0.166666666666667,0,0,0,7.16666666666667,0,0,0,0,0,0.166666666666667,0,0.333333333333333,0,0,0,0,0,0,0,0,8,0.833333333333333
"2017-06-25 MR Beaudreau",2017-06-25,176,2017,6,"Jun_2","MR",5,5,"White","White",0,0,0,0,0,0,0.2,0,0,0,0,0,0,22.4,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,23,0.6
"2017-06-25 MR Beaudreau",2017-06-25,176,2017,6,"Jun_2","MR",6,4,"Black","Black",0,0,0,0,0,0,0.5,0,0.25,0,0,0,0,28.25,0,0,0,0,0,2.25,0,0.75,0,0.25,5,0,0,0,0,0,37.25,1.75
"2017-06-25 MR Beaudreau",2017-06-25,176,2017,6,"Jun_2","MR",7,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,33.4,0,0,0.2,0,0,0,0,0,0,0,7,0,0.2,0,0,0,40.8,0.8
"2017-06-25 MR Beaudreau",2017-06-25,176,2017,6,"Jun_2","MR",2,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,5.4,0.4
"2017-06-25 MR Beaudreau",2017-06-25,176,2017,6,"Jun_2","MR",1,4,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,3.25,0.75
"2017-06-26 ShC Beaudreau",2017-06-26,177,2017,6,"Jun_2","ShC",5,4,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0.25,3.5,0,0,3.5,0,0,0,0,0.5,0,0,5.75,0,1.5,0,0,0,15,1.5
"2017-06-26 ShC Beaudreau",2017-06-26,177,2017,6,"Jun_2","ShC",4,4,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0.75,0,0,0,0,0,0,1.75,0,0,1,0,0.75,0,0,0,8.5,1.25
"2017-06-26 ShC Beaudreau",2017-06-26,177,2017,6,"Jun_2","ShC",2,5,"Black","Black",0,0,0,0,0,0.2,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,10,0.8
"2017-06-26 ShC Beaudreau",2017-06-26,177,2017,6,"Jun_2","ShC",6,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.2,0,0,0,0,0,0,0.2,0,0,1,0,0.8,0,0,0,4.6,1
"2017-06-26 ShC Beaudreau",2017-06-26,177,2017,6,"Jun_2","ShC",7,4,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0.25,8.5,0,0,0.25,0,0,0,0,0,0,0,1.75,0,0,0,0,0,10.75,1
"2017-07-08 CC Beaudreau",2017-07-08,189,2017,7,"Jul_1","CC",7,5,"Black","Black",1.8,0.2,0,0,0,0,0,0,0,0,0,0,3,4.2,0,0,0,0,0,0,0,0.2,0,0,7,0,1.4,0,0,0,17.8,1.4
"2017-07-08 CC Beaudreau",2017-07-08,189,2017,7,"Jul_1","CC",5,5,"Black","Black",1.6,0,0,0,0,0,0,0,0,0,0,0,0.6,1.2,0,0,0,0,0,0,0,0,0,0,7.2,0,0.8,0,0,0,11.4,1
"2017-07-08 CC Beaudreau",2017-07-08,189,2017,7,"Jul_1","CC",6,5,"White","White",0.8,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0.6,0,0.2,0,0,0,2.8,0.8
"2017-07-08 CC Beaudreau",2017-07-08,189,2017,7,"Jul_1","CC",2,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,2,0,0.2,0,0,0,6,0.6
"2017-07-08 CC Beaudreau",2017-07-08,189,2017,7,"Jul_1","CC",4,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0.8,0,0.2,0,0,0,2.2,0.6
"2017-07-08 CC Beaudreau",2017-07-08,189,2017,7,"Jul_1","CC",1,10,"White","White",0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.3
"2017-07-09 ER Beaudreau",2017-07-09,190,2017,7,"Jul_1","ER",1,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0.833333333333333,0,0,0,0,0.333333333333333,0,0,0,2.66666666666667,0.5
"2017-07-09 ER Beaudreau",2017-07-09,190,2017,7,"Jul_1","ER",7,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,2.2,1.4,0,0,0,0,0,0,0,0,0,0,3.4,0,0.4,0,0,0,7.4,0.8
"2017-07-09 ER Beaudreau",2017-07-09,190,2017,7,"Jul_1","ER",3,8,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,2.5,0.375
"2017-07-09 ER Beaudreau",2017-07-09,190,2017,7,"Jul_1","ER",5,4,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,5,0.5
"2017-07-09 ER Beaudreau",2017-07-09,190,2017,7,"Jul_1","ER",4,8,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,5.25,0.25
"2017-07-09 ER Beaudreau",2017-07-09,190,2017,7,"Jul_1","ER",6,8,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.25,0.125,0,0.25,0,0,0,0,0,0,0,4.75,0,0,0,0,0,5.75,0.625
"2017-07-10 MR Beaudreau",2017-07-10,191,2017,7,"Jul_1","MR",5,6,"Black","Black",0,0,0,0,0,0.5,0.5,0,0.166666666666667,0,0,0.666666666666667,0,6.66666666666667,0,0,0,0,0,0,0,5.16666666666667,0,0,3.33333333333333,0,0.166666666666667,0,0,0,17.1666666666667,1.33333333333333
"2017-07-10 MR Beaudreau",2017-07-10,191,2017,7,"Jul_1","MR",6,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,12,0,0,4.8,0,0.4,0,0,0,19.6,0.8
"2017-07-10 MR Beaudreau",2017-07-10,191,2017,7,"Jul_1","MR",7,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1.4,0,0.2,1,0,0.2,0,0,0,6.8,1
"2017-07-10 MR Beaudreau",2017-07-10,191,2017,7,"Jul_1","MR",1,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,1.4,0,0,0.4,0,0.2,0,0,0,2.6,0.8
"2017-07-10 MR Beaudreau",2017-07-10,191,2017,7,"Jul_1","MR",3,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,1,0.6
"2017-07-11 ShC Beaudreau",2017-07-11,192,2017,7,"Jul_1","ShC",8,4,"Black","Black",0,0,0,0,0,0,0.5,0,0,0,0,0,0,7.5,0.75,0,1.75,0,0,5.75,0,0,0,0.25,6.25,0,0,0,0,0,22.75,1.75
"2017-07-11 ShC Beaudreau",2017-07-11,192,2017,7,"Jul_1","ShC",4,4,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0.5,0,3.25,0,0,0,0,0,0,0,0.5,0,0,0.75,0,0,0,0,0,5,1
"2017-07-11 ShC Beaudreau",2017-07-11,192,2017,7,"Jul_1","ShC",7,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.5,3.83333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0.666666666666667,1,0,0.166666666666667,0,0,0,6.33333333333333,1
"2017-07-11 ShC Beaudreau",2017-07-11,192,2017,7,"Jul_1","ShC",5,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,2.33333333333333,0,0,0,0,0,0,0,0,0,0,1.5,0,1.5,0,0,0,5.66666666666667,0.666666666666667
"2017-07-11 ShC Beaudreau",2017-07-11,192,2017,7,"Jul_1","ShC",3,3,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,1.33333333333333,0.666666666666667
"2017-07-11 ShC Beaudreau",2017-07-11,192,2017,7,"Jul_1","ShC",6,6,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1.33333333333333,0.5,0,0.333333333333333,0,0,0.833333333333333,0,0,0,0,3,0,0,0,0,0,6.33333333333333,1
"2017-08-07 ER Beaudreau",2017-08-07,219,2017,8,"Aug_1","ER",7,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0,27.3333333333333,0,0,0,0,0,32.3333333333333,0.5
"2017-08-07 ER Beaudreau",2017-08-07,219,2017,8,"Aug_1","ER",6,6,"Black","Black",0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,6.83333333333333,0.166666666666667,0,0,0,0,0,0,0.166666666666667,0,0,21,0,0,0,0,0,28.3333333333333,0.833333333333333
"2017-08-07 ER Beaudreau",2017-08-07,219,2017,8,"Aug_1","ER",3,6,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,10.6666666666667,0,0,0,0,0,0,0,0.166666666666667,0,0,4.66666666666667,0,0,0,0,0,15.6666666666667,0.666666666666667
"2017-08-07 ER Beaudreau",2017-08-07,219,2017,8,"Aug_1","ER",1,6,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,4.16666666666667,0,0,0,0,0,0.166666666666667,0,0.333333333333333,0,0,5.33333333333333,0,0.166666666666667,0,0,0,10.1666666666667,0.833333333333333
"2017-08-07 ER Beaudreau",2017-08-07,219,2017,8,"Aug_1","ER",4,7,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,9.28571428571429,0,0,0,0,0,0,0,0.285714285714286,0,0,0.142857142857143,0,0,0,0,0,9.71428571428571,0.428571428571429
"2017-08-07 ER Beaudreau",2017-08-07,219,2017,8,"Aug_1","ER",2,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,2.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16666666666667,0.166666666666667
"2017-08-08 CC Beaudreau",2017-08-08,220,2017,8,"Aug_1","CC",3,6,"Black","Black",0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0.166666666666667,0.833333333333333,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.16666666666667,0.666666666666667
"2017-08-08 CC Beaudreau",2017-08-08,220,2017,8,"Aug_1","CC",6,4,"Black","Black",0.75,0,0,0,0,0,0,0,0,0,0,0,2.25,1,0,0,0,0,0,0.25,0,0,0,0.25,22,0,0,0,0,0,26.5,1.5
"2017-08-08 CC Beaudreau",2017-08-08,220,2017,8,"Aug_1","CC",2,12,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1.16666666666667,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,1.25,0.166666666666667
"2017-08-08 CC Beaudreau",2017-08-08,220,2017,8,"Aug_1","CC",4,7,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1.85714285714286,0,0,0,0,0,0,0,0,0,0,1.14285714285714,0,0,0,0,0,3,0.285714285714286
"2017-08-08 CC Beaudreau",2017-08-08,220,2017,8,"Aug_1","CC",1,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,2.8,0.4
"2017-08-08 CC Beaudreau",2017-08-08,220,2017,8,"Aug_1","CC",7,6,"White","White",0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.833333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0,1.16666666666667,0,0,0,0,0,2.66666666666667,0.833333333333333
"2017-08-09 MR Beaudreau",2017-08-09,221,2017,8,"Aug_1","MR",4,5,"Black","Black",0,0,0.8,0,0,0,0.2,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.2,1
"2017-08-09 MR Beaudreau",2017-08-09,221,2017,8,"Aug_1","MR",6,5,"Black","Black",0,0,0.2,0,0,0,0.2,0,0,0,0,1.8,0,31.6,0,0,0,0,0,0,0,0.8,0,0.4,6.6,0,0,0,0,0,41.6,1.4
"2017-08-09 MR Beaudreau",2017-08-09,221,2017,8,"Aug_1","MR",2,6,"White","White",0,0,0,0,0,0.833333333333333,0.333333333333333,0,0,0,0,2.83333333333333,0,3.16666666666667,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,7.33333333333333,0.833333333333333
"2017-08-09 MR Beaudreau",2017-08-09,221,2017,8,"Aug_1","MR",5,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,21.1666666666667,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0,0.666666666666667,0,0,0,0,0,22.8333333333333,0.666666666666667
"2017-08-09 MR Beaudreau",2017-08-09,221,2017,8,"Aug_1","MR",1,6,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,4.33333333333333,0.5
"2017-08-09 MR Beaudreau",2017-08-09,221,2017,8,"Aug_1","MR",7,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,31.5,0.333333333333333
"2017-08-10 ShC Beaudreau",2017-08-10,222,2017,8,"Aug_1","ShC",4,4,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.25,0,0,0,0,0,0,0.25,0,0,0.75,0,0,0,0,0,4.75,1
"2017-08-10 ShC Beaudreau",2017-08-10,222,2017,8,"Aug_1","ShC",5,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0.2,0,0,2,0,0,0,0,0,3.6,0.6
"2017-08-10 ShC Beaudreau",2017-08-10,222,2017,8,"Aug_1","ShC",7,4,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0.5,5.5,1.75,0,0,0,0,0,0,0,0,0.25,2.25,0,0,0,0,0,10.25,1.25
"2017-08-10 ShC Beaudreau",2017-08-10,222,2017,8,"Aug_1","ShC",3,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0.4,0.4
"2017-08-10 ShC Beaudreau",2017-08-10,222,2017,8,"Aug_1","ShC",1,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0.6,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,3.6,0.8
"2017-08-10 ShC Beaudreau",2017-08-10,222,2017,8,"Aug_1","ShC",2,4,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.25
"2017-09-04 CC Beaudreau",2017-09-04,247,2017,9,"Sep_1","CC",1,5,"Black","Black",2.4,0.2,0.8,0,0,0,0,0,0,0,0,0,2.4,4.2,0,0,0,0,0,0,0,0,0,0,13.8,0,0.2,0,0,0,24,1.4
"2017-09-04 CC Beaudreau",2017-09-04,247,2017,9,"Sep_1","CC",3,8,"Black","Black",2.125,0,0.125,0,0,0,0,0,0,0,0,0,0.5,0.75,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8.5,0.625
"2017-09-04 CC Beaudreau",2017-09-04,247,2017,9,"Sep_1","CC",4,7,"White","White",0.857142857142857,0,0,0,0,0,0.428571428571429,0,0,0,0,0,0.714285714285714,0.857142857142857,0,0,0,0,0,0,0,0,0,0,2.57142857142857,0,0.142857142857143,0,0,0,5.57142857142857,0.857142857142857
"2017-09-04 CC Beaudreau",2017-09-04,247,2017,9,"Sep_1","CC",2,5,"White","White",0,0.2,0,0,0,0,0,0,0,0,0,0,1.6,1.8,0,0,0,0,0,0,0,0,0,0,24.2,0,0,0,0,0,27.8,0.8
"2017-09-05 ER Beaudreau",2017-09-05,248,2017,9,"Sep_1","ER",1,6,"Black","Black",0.166666666666667,0,0,0,0,0.833333333333333,0,0.333333333333333,0,0,0,1,8.5,8.83333333333333,0,0,0,0,0,0.166666666666667,0,0,0,0,9.83333333333333,0,0.166666666666667,0,0,0,29.8333333333333,1.5
"2017-09-05 ER Beaudreau",2017-09-05,248,2017,9,"Sep_1","ER",2,6,"White","White",0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.5,3.16666666666667,0,0,0,0,0,0,0,0.166666666666667,0,0,4.83333333333333,0,0,0,0,0,9,1
"2017-09-05 ER Beaudreau",2017-09-05,248,2017,9,"Sep_1","ER",4,4,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,1.5,3.25,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,7,0.75
"2017-09-05 ER Beaudreau",2017-09-05,248,2017,9,"Sep_1","ER",3,6,"Black","Black",0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1.33333333333333,10.5,0,0,0,0,0,0,0,0.166666666666667,0,0,9.66666666666667,0,0,0,0,0,22.1666666666667,1
"2017-09-06 MR Beaudreau",2017-09-06,249,2017,9,"Sep_1","MR",3,5,"Black","Black",0.6,0,0.4,0,0,0,0.6,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,8,1
"2017-09-06 MR Beaudreau",2017-09-06,249,2017,9,"Sep_1","MR",7,5,"White","White",0,0,0.2,0,0,0,0,0,0,0,0,0,0,9.8,0,0,0.2,0,0,0.2,0,0,0,0,8.8,0,0,0,0,0,19.2,1
"2017-09-06 MR Beaudreau",2017-09-06,249,2017,9,"Sep_1","MR",1,5,"Black","Black",0.4,0,0.2,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0.2,0,0,0,0,3.2,0,0,0,0,0,9.2,1
"2017-09-06 MR Beaudreau",2017-09-06,249,2017,9,"Sep_1","MR",4,7,"White","White",0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0.571428571428571,0,0,0,0,0,0.285714285714286,0,0.142857142857143,0,0,1.14285714285714,0,0,0,0,0,2.28571428571429,0.714285714285714
"2017-09-06 MR Beaudreau",2017-09-06,249,2017,9,"Sep_1","MR",6,4,"Black","Black",1.25,0,0,0,0,0,0,0,0,0,0,0,0,9.75,0,0,0,0,0,0,0,0.5,0,0,7.75,0,0,0,0,0,19.25,1
"2017-09-07 ShC Beaudreau",2017-09-07,250,2017,9,"Sep_1","ShC",6,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,11.2,0.6
"2017-09-07 ShC Beaudreau",2017-09-07,250,2017,9,"Sep_1","ShC",4,5,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,1,0.6,8.8,0,0,0,0,0,0,0,0.4,0,0,1.4,0,0,0,0,0,12.2,1
"2017-09-07 ShC Beaudreau",2017-09-07,250,2017,9,"Sep_1","ShC",1,6,"Black","Black",0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,1,0,0,0.833333333333333,0,0,0,0,0,3.33333333333333,0.666666666666667
"2017-09-07 ShC Beaudreau",2017-09-07,250,2017,9,"Sep_1","ShC",7,4,"Black","Black",0,0,0,0,0,0,0,0,0,0,0,0,0.5,9.25,0,0,0,0,0,0.25,0,0,0,0,3,0,0,0,0,0,13,1
"2017-09-07 ShC Beaudreau",2017-09-07,250,2017,9,"Sep_1","ShC",5,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,14,0.4
"2017-09-07 ShC Beaudreau",2017-09-07,250,2017,9,"Sep_1","ShC",2,4,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0.25
"2019-04-05 ShC Beaudreau",2019-04-05,95,2019,4,"Apr_1","ShC",6,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.2
"2019-04-05 ShC Beaudreau",2019-04-05,95,2019,4,"Apr_1","ShC",7,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0.333333333333333,0,0,0,0.5,0.333333333333333
"2019-04-05 ShC Beaudreau",2019-04-05,95,2019,4,"Apr_1","ShC",4,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1.16666666666667,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,1.5,0.333333333333333
"2019-04-05 ShC Beaudreau",2019-04-05,95,2019,4,"Apr_1","ShC",5,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1.16666666666667,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,1.83333333333333,0.333333333333333
"2019-04-05 ShC Beaudreau",2019-04-05,95,2019,4,"Apr_1","ShC",2,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,2.6,0.4
"2019-04-05 ShC Beaudreau",2019-04-05,95,2019,4,"Apr_1","ShC",3,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,1,0.4
"2019-04-05 ShC Beaudreau",2019-04-05,95,2019,4,"Apr_1","ShC",1,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.833333333333333,0.333333333333333
"2019-04-06 CC Beaudreau",2019-04-06,96,2019,4,"Apr_1","CC",5,6,"White","White",0,0.166666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.833333333333333,0,0.166666666666667,0.333333333333333,0,0,0,0,0,2.16666666666667,1
"2019-04-06 CC Beaudreau",2019-04-06,96,2019,4,"Apr_1","CC",3,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0,0,0,0,0,0,0,0.666666666666667,0,0,1.66666666666667,0,0,0,0,0,3.16666666666667,0.5
"2019-04-06 CC Beaudreau",2019-04-06,96,2019,4,"Apr_1","CC",4,9,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0.111111111111111,0.111111111111111,0,0,0,0,0,0.333333333333333,0.333333333333333
"2019-04-06 CC Beaudreau",2019-04-06,96,2019,4,"Apr_1","CC",2,6,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.166666666666667
"2019-04-06 CC Beaudreau",2019-04-06,96,2019,4,"Apr_1","CC",1,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.4,0.2
"2019-04-06 CC Beaudreau",2019-04-06,96,2019,4,"Apr_1","CC",6,5,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0.2
"2019-04-07 LC Beaudreau",2019-04-07,97,2019,4,"Apr_1","LC",1,5.63,"White","White",0,0,0,0,0,0,0,0,0.177619893428064,0,0,0,0,1.9538188277087,0,0,0,0,0,0,0,6.92717584369449,0,0,0.88809946714032,0,0,0,0,0,9.94671403197158,0.710479573712256
"2019-04-07 LC Beaudreau",2019-04-07,97,2019,4,"Apr_1","LC",5,3.57,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1.40056022408964,0,0,0,0,0,0,0,3.0812324929972,0,0,0.560224089635854,0,0,0,0,0,5.04201680672269,0.840336134453782
"2019-04-07 LC Beaudreau",2019-04-07,97,2019,4,"Apr_1","LC",4,3.93,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,6.10687022900763,0,0,0,0,0,0,0,3.81679389312977,0,0,1.52671755725191,0,0,0,0,0,11.4503816793893,0.763358778625954
"2019-04-07 LC Beaudreau",2019-04-07,97,2019,4,"Apr_1","LC",6,3.03,"White","White",0,0,0,0,0,0,0,0,0,0,0,0,0,1.98019801980198,0,0,0,0,0,0,0,0.33003300330033,0,0,1.98019801980198,0,0,0,0,0,4.29042904290429,0.99009900990099
"2019-04-07 LC Beaudreau",2019-04-07,97,2019,4,"Apr_1","LC",2,4.03,"White","White",0,0,0,0,0,0,0,0,0.248138957816377,0,0,0,0,8.18858560794045,0,0,0,0,0,0,0,0.248138957816377,0,0,2.48138957816377,0,0,0,0,0,11.166253101737,0.992555831265509
"2019-04-07 LC Beaudreau",2019-04-07,97,2019,4,"Apr_1","LC",3,4.1,"White","White",0,0,0,0,0,0,0,0,0.24390243902439,0,0,0,0,3.41463414634146,0,0,0,0,0,0,0,0,0,0,4.87804878048781,0,0,0,0,0,8.53658536585366,0.731707317073171
